Id_Ubigueo_Inei,Id_Ubigueo_Reniec,Departamento,Provincia,Distrito,Codigo_Departamento_Inei,Codigo_Provincia_Inei,Codigo_Distrito_Inei,Codigo_Departamento_Reniec,Codigo_Provincia_Reniec,Codigo_Distrito_Reniec
120806,110606,JUNIN,YAULI,PACCHA,12,08,06,11,06,06
120807,110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,12,08,07,11,06,07
120809,110608,JUNIN,YAULI,SUITUCANCHA,12,08,09,11,06,08
120810,110609,JUNIN,YAULI,YAULI,12,08,10,11,06,09
120808,110610,JUNIN,YAULI,SANTA ROSA DE SACCO,12,08,08,11,06,10
120601,110701,JUNIN,SATIPO,SATIPO,12,06,01,11,07,01
120602,110702,JUNIN,SATIPO,COVIRIALI,12,06,02,11,07,02
120603,110703,JUNIN,SATIPO,LLAYLLA,12,06,03,11,07,03
120604,110704,JUNIN,SATIPO,MAZAMARI,12,06,04,11,07,04
120605,110705,JUNIN,SATIPO,PAMPA HERMOSA,12,06,05,11,07,05
120606,110706,JUNIN,SATIPO,PANGOA,12,06,06,11,07,06
120607,110707,JUNIN,SATIPO,RIO NEGRO,12,06,07,11,07,07
120608,110708,JUNIN,SATIPO,RIO TAMBO,12,06,08,11,07,08
120609,110709,JUNIN,SATIPO,VIZCATAN DEL ENE,12,06,09,11,07,09
120301,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO,12,03,01,11,08,01
120305,110802,JUNIN,CHANCHAMAYO,SAN RAMON,12,03,05,11,08,02
120306,110803,JUNIN,CHANCHAMAYO,VITOC,12,03,06,11,08,03
120304,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,12,03,04,11,08,04
120303,110805,JUNIN,CHANCHAMAYO,PICHANAKI,12,03,03,11,08,05
120302,110806,JUNIN,CHANCHAMAYO,PERENE,12,03,02,11,08,06
120901,110901,JUNIN,CHUPACA,CHUPACA,12,09,01,11,09,01
120902,110902,JUNIN,CHUPACA,AHUAC,12,09,02,11,09,02
120903,110903,JUNIN,CHUPACA,CHONGOS BAJO,12,09,03,11,09,03
120904,110904,JUNIN,CHUPACA,HUACHAC,12,09,04,11,09,04
120905,110905,JUNIN,CHUPACA,HUAMANCACA CHICO,12,09,05,11,09,05
120906,110906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,12,09,06,11,09,06
120907,110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,12,09,07,11,09,07
120908,110908,JUNIN,CHUPACA,TRES DE DICIEMBRE,12,09,08,11,09,08
120909,110909,JUNIN,CHUPACA,YANACANCHA,12,09,09,11,09,09
130101,120101,LA LIBERTAD,TRUJILLO,TRUJILLO,13,01,01,12,01,01
130104,120102,LA LIBERTAD,TRUJILLO,HUANCHACO,13,01,04,12,01,02
130106,120103,LA LIBERTAD,TRUJILLO,LAREDO,13,01,06,12,01,03
130107,120104,LA LIBERTAD,TRUJILLO,MOCHE,13,01,07,12,01,04
130109,120105,LA LIBERTAD,TRUJILLO,SALAVERRY,13,01,09,12,01,05
130110,120106,LA LIBERTAD,TRUJILLO,SIMBAL,13,01,10,12,01,06
130111,120107,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,13,01,11,12,01,07
130108,120109,LA LIBERTAD,TRUJILLO,POROTO,13,01,08,12,01,09
130102,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,13,01,02,12,01,10
130105,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,13,01,05,12,01,11
130103,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,13,01,03,12,01,12
130301,120201,LA LIBERTAD,BOLIVAR,BOLIVAR,13,03,01,12,02,01
130302,120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA,13,03,02,12,02,02
130303,120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,13,03,03,12,02,03
130304,120204,LA LIBERTAD,BOLIVAR,LONGOTEA,13,03,04,12,02,04
130306,120205,LA LIBERTAD,BOLIVAR,UCUNCHA,13,03,06,12,02,05
130305,120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,13,03,05,12,02,06
130901,120301,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,13,09,01,12,03,01
130903,120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,13,09,03,12,03,02
130904,120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,13,09,04,12,03,03
130902,120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,13,09,02,12,03,04
130905,120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,13,09,05,12,03,05
130906,120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,13,09,06,12,03,06
130907,120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,13,09,07,12,03,07
130908,120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,13,09,08,12,03,08
130601,120401,LA LIBERTAD,OTUZCO,OTUZCO,13,06,01,12,04,01
130602,120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,13,06,02,12,04,02
130604,120403,LA LIBERTAD,OTUZCO,CHARAT,13,06,04,12,04,03
130605,120404,LA LIBERTAD,OTUZCO,HUARANCHAL,13,06,05,12,04,04
130606,120405,LA LIBERTAD,OTUZCO,LA CUESTA,13,06,06,12,04,05
130610,120408,LA LIBERTAD,OTUZCO,PARANDAY,13,06,10,12,04,08
130611,120409,LA LIBERTAD,OTUZCO,SALPO,13,06,11,12,04,09
130613,120410,LA LIBERTAD,OTUZCO,SINSICAP,13,06,13,12,04,10
130614,120411,LA LIBERTAD,OTUZCO,USQUIL,13,06,14,12,04,11
130608,120413,LA LIBERTAD,OTUZCO,MACHE,13,06,08,12,04,13
130701,120501,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,13,07,01,12,05,01
130702,120503,LA LIBERTAD,PACASMAYO,GUADALUPE,13,07,02,12,05,03
130703,120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,13,07,03,12,05,04
130704,120506,LA LIBERTAD,PACASMAYO,PACASMAYO,13,07,04,12,05,06
130705,120508,LA LIBERTAD,PACASMAYO,SAN JOSE,13,07,05,12,05,08
130801,120601,LA LIBERTAD,PATAZ,TAYABAMBA,13,08,01,12,06,01
130802,120602,LA LIBERTAD,PATAZ,BULDIBUYO,13,08,02,12,06,02
130803,120603,LA LIBERTAD,PATAZ,CHILLIA,13,08,03,12,06,03
130805,120604,LA LIBERTAD,PATAZ,HUAYLILLAS,13,08,05,12,06,04
130804,120605,LA LIBERTAD,PATAZ,HUANCASPATA,13,08,04,12,06,05
130806,120606,LA LIBERTAD,PATAZ,HUAYO,13,08,06,12,06,06
130807,120607,LA LIBERTAD,PATAZ,ONGON,13,08,07,12,06,07
130808,120608,LA LIBERTAD,PATAZ,PARCOY,13,08,08,12,06,08
130809,120609,LA LIBERTAD,PATAZ,PATAZ,13,08,09,12,06,09
130810,120610,LA LIBERTAD,PATAZ,PIAS,13,08,10,12,06,10
130812,120611,LA LIBERTAD,PATAZ,TAURIJA,13,08,12,12,06,11
130813,120612,LA LIBERTAD,PATAZ,URPAY,13,08,13,12,06,12
130811,120613,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,13,08,11,12,06,13
131001,120701,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,13,10,01,12,07,01
131003,120702,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,13,10,03,12,07,02
131004,120703,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,13,10,04,12,07,03
131005,120704,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,13,10,05,12,07,04
131006,120705,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,13,10,06,12,07,05
131007,120706,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,13,10,07,12,07,06
131008,120707,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,13,10,08,12,07,07
131002,120708,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,13,10,02,12,07,08
130201,120801,LA LIBERTAD,ASCOPE,ASCOPE,13,02,01,12,08,01
130202,120802,LA LIBERTAD,ASCOPE,CHICAMA,13,02,02,12,08,02
130203,120803,LA LIBERTAD,ASCOPE,CHOCOPE,13,02,03,12,08,03
130207,120804,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,13,02,07,12,08,04
130204,120805,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,13,02,04,12,08,05
130205,120806,LA LIBERTAD,ASCOPE,PAIJAN,13,02,05,12,08,06
130206,120807,LA LIBERTAD,ASCOPE,RAZURI,13,02,06,12,08,07
130208,120808,LA LIBERTAD,ASCOPE,CASA GRANDE,13,02,08,12,08,08
130401,120901,LA LIBERTAD,CHEPEN,CHEPEN,13,04,01,12,09,01
130402,120902,LA LIBERTAD,CHEPEN,PACANGA,13,04,02,12,09,02
130403,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,13,04,03,12,09,03
130501,121001,LA LIBERTAD,JULCAN,JULCAN,13,05,01,12,10,01
130503,121002,LA LIBERTAD,JULCAN,CARABAMBA,13,05,03,12,10,02
130502,121003,LA LIBERTAD,JULCAN,CALAMARCA,13,05,02,12,10,03
130504,121004,LA LIBERTAD,JULCAN,HUASO,13,05,04,12,10,04
131101,121101,LA LIBERTAD,GRAN CHIMU,CASCAS,13,11,01,12,11,01
131102,121102,LA LIBERTAD,GRAN CHIMU,LUCMA,13,11,02,12,11,02
131103,121103,LA LIBERTAD,GRAN CHIMU,MARMOT,13,11,03,12,11,03
131104,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,13,11,04,12,11,04
131201,121201,LA LIBERTAD,VIRU,VIRU,13,12,01,12,12,01
131202,121202,LA LIBERTAD,VIRU,CHAO,13,12,02,12,12,02
131203,121203,LA LIBERTAD,VIRU,GUADALUPITO,13,12,03,12,12,03
140101,130101,LAMBAYEQUE,CHICLAYO,CHICLAYO,14,01,01,13,01,01
140102,130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,14,01,02,13,01,02
140103,130103,LAMBAYEQUE,CHICLAYO,ETEN,14,01,03,13,01,03
140104,130104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,14,01,04,13,01,04
140107,130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,14,01,07,13,01,05
140108,130106,LAMBAYEQUE,CHICLAYO,MONSEFU,14,01,08,13,01,06
140109,130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,14,01,09,13,01,07
140110,130108,LAMBAYEQUE,CHICLAYO,OYOTUN,14,01,10,13,01,08
140111,130109,LAMBAYEQUE,CHICLAYO,PICSI,14,01,11,13,01,09
140112,130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,14,01,12,13,01,10
140113,130111,LAMBAYEQUE,CHICLAYO,REQUE,14,01,13,13,01,11
140105,130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,14,01,05,13,01,12
140114,130113,LAMBAYEQUE,CHICLAYO,SANTA ROSA,14,01,14,13,01,13
140115,130114,LAMBAYEQUE,CHICLAYO,SAÑA,14,01,15,13,01,14
140106,130115,LAMBAYEQUE,CHICLAYO,LA VICTORIA,14,01,06,13,01,15
140116,130116,LAMBAYEQUE,CHICLAYO,CAYALTI,14,01,16,13,01,16
140117,130117,LAMBAYEQUE,CHICLAYO,PATAPO,14,01,17,13,01,17
140118,130118,LAMBAYEQUE,CHICLAYO,POMALCA,14,01,18,13,01,18
140119,130119,LAMBAYEQUE,CHICLAYO,PUCALA,14,01,19,13,01,19
140120,130120,LAMBAYEQUE,CHICLAYO,TUMAN,14,01,20,13,01,20
140201,130201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,14,02,01,13,02,01
140203,130202,LAMBAYEQUE,FERREÑAFE,INCAHUASI,14,02,03,13,02,02
140202,130203,LAMBAYEQUE,FERREÑAFE,CAÑARIS,14,02,02,13,02,03
140205,130204,LAMBAYEQUE,FERREÑAFE,PITIPO,14,02,05,13,02,04
140206,130205,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,14,02,06,13,02,05
140204,130206,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,14,02,04,13,02,06
140301,130301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,14,03,01,13,03,01
140302,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,14,03,02,13,03,02
140303,130303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,14,03,03,13,03,03
140304,130304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,14,03,04,13,03,04
140305,130305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,14,03,05,13,03,05
140306,130306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,14,03,06,13,03,06
140307,130307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,14,03,07,13,03,07
140308,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,14,03,08,13,03,08
140309,130309,LAMBAYEQUE,LAMBAYEQUE,PACORA,14,03,09,13,03,09
140310,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS,14,03,10,13,03,10
140311,130311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,14,03,11,13,03,11
140312,130312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,14,03,12,13,03,12
150101,140101,LIMA,LIMA,LIMA,15,01,01,14,01,01
150102,140102,LIMA,LIMA,ANCON,15,01,02,14,01,02
150103,140103,LIMA,LIMA,ATE,15,01,03,14,01,03
150105,140104,LIMA,LIMA,BREÑA,15,01,05,14,01,04
150106,140105,LIMA,LIMA,CARABAYLLO,15,01,06,14,01,05
150110,140106,LIMA,LIMA,COMAS,15,01,10,14,01,06
150107,140107,LIMA,LIMA,CHACLACAYO,15,01,07,14,01,07
150108,140108,LIMA,LIMA,CHORRILLOS,15,01,08,14,01,08
150115,140109,LIMA,LIMA,LA VICTORIA,15,01,15,14,01,09
150114,140110,LIMA,LIMA,LA MOLINA,15,01,14,14,01,10
150116,140111,LIMA,LIMA,LINCE,15,01,16,14,01,11
150118,140112,LIMA,LIMA,LURIGANCHO (CHOSICA),15,01,18,14,01,12
150119,140113,LIMA,LIMA,LURIN,15,01,19,14,01,13
150120,140114,LIMA,LIMA,MAGDALENA DEL MAR,15,01,20,14,01,14
150122,140115,LIMA,LIMA,MIRAFLORES,15,01,22,14,01,15
150123,140116,LIMA,LIMA,PACHACAMAC,15,01,23,14,01,16
150121,140117,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE),15,01,21,14,01,17
150124,140118,LIMA,LIMA,PUCUSANA,15,01,24,14,01,18
150125,140119,LIMA,LIMA,PUENTE PIEDRA,15,01,25,14,01,19
150126,140120,LIMA,LIMA,PUNTA HERMOSA,15,01,26,14,01,20
150127,140121,LIMA,LIMA,PUNTA NEGRA,15,01,27,14,01,21
150128,140122,LIMA,LIMA,RIMAC,15,01,28,14,01,22
150129,140123,LIMA,LIMA,SAN BARTOLO,15,01,29,14,01,23
150131,140124,LIMA,LIMA,SAN ISIDRO,15,01,31,14,01,24
150104,140125,LIMA,LIMA,BARRANCO,15,01,04,14,01,25
150135,140126,LIMA,LIMA,SAN MARTIN DE PORRES,15,01,35,14,01,26
150136,140127,LIMA,LIMA,SAN MIGUEL,15,01,36,14,01,27
150138,140128,LIMA,LIMA,SANTA MARIA DEL MAR,15,01,38,14,01,28
150139,140129,LIMA,LIMA,SANTA ROSA,15,01,39,14,01,29
150140,140130,LIMA,LIMA,SANTIAGO DE SURCO,15,01,40,14,01,30
150141,140131,LIMA,LIMA,SURQUILLO,15,01,41,14,01,31
150143,140132,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,15,01,43,14,01,32
150113,140133,LIMA,LIMA,JESUS MARIA,15,01,13,14,01,33
150112,140134,LIMA,LIMA,INDEPENDENCIA,15,01,12,14,01,34
150111,140135,LIMA,LIMA,EL AGUSTINO,15,01,11,14,01,35
150133,140136,LIMA,LIMA,SAN JUAN DE MIRAFLORES,15,01,33,14,01,36
150132,140137,LIMA,LIMA,SAN JUAN DE LURIGANCHO,15,01,32,14,01,37
150134,140138,LIMA,LIMA,SAN LUIS,15,01,34,14,01,38
150109,140139,LIMA,LIMA,CIENEGUILLA,15,01,09,14,01,39
150130,140140,LIMA,LIMA,SAN BORJA,15,01,30,14,01,40
150142,140141,LIMA,LIMA,VILLA EL SALVADOR,15,01,42,14,01,41
150117,140142,LIMA,LIMA,LOS OLIVOS,15,01,17,14,01,42
150137,140143,LIMA,LIMA,SANTA ANITA,15,01,37,14,01,43
150301,140201,LIMA,CAJATAMBO,CAJATAMBO,15,03,01,14,02,01
150302,140205,LIMA,CAJATAMBO,COPA,15,03,02,14,02,05
150303,140206,LIMA,CAJATAMBO,GORGOR,15,03,03,14,02,06
150304,140207,LIMA,CAJATAMBO,HUANCAPON,15,03,04,14,02,07
150305,140208,LIMA,CAJATAMBO,MANAS,15,03,05,14,02,08
150401,140301,LIMA,CANTA,CANTA,15,04,01,14,03,01
150402,140302,LIMA,CANTA,ARAHUAY,15,04,02,14,03,02
150403,140303,LIMA,CANTA,HUAMANTANGA,15,04,03,14,03,03
150404,140304,LIMA,CANTA,HUAROS,15,04,04,14,03,04
150405,140305,LIMA,CANTA,LACHAQUI,15,04,05,14,03,05
150406,140306,LIMA,CANTA,SAN BUENAVENTURA,15,04,06,14,03,06
150407,140307,LIMA,CANTA,SANTA ROSA DE QUIVES,15,04,07,14,03,07
150501,140401,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,15,05,01,14,04,01
150503,140402,LIMA,CAÑETE,CALANGO,15,05,03,14,04,02
150504,140403,LIMA,CAÑETE,CERRO AZUL,15,05,04,14,04,03
150506,140404,LIMA,CAÑETE,COAYLLO,15,05,06,14,04,04
150505,140405,LIMA,CAÑETE,CHILCA,15,05,05,14,04,05
150507,140406,LIMA,CAÑETE,IMPERIAL,15,05,07,14,04,06
150508,140407,LIMA,CAÑETE,LUNAHUANA,15,05,08,14,04,07
150509,140408,LIMA,CAÑETE,MALA,15,05,09,14,04,08
150510,140409,LIMA,CAÑETE,NUEVO IMPERIAL,15,05,10,14,04,09
150511,140410,LIMA,CAÑETE,PACARAN,15,05,11,14,04,10
150512,140411,LIMA,CAÑETE,QUILMANA,15,05,12,14,04,11
150513,140412,LIMA,CAÑETE,SAN ANTONIO,15,05,13,14,04,12
150514,140413,LIMA,CAÑETE,SAN LUIS,15,05,14,14,04,13
150515,140414,LIMA,CAÑETE,SANTA CRUZ DE FLORES,15,05,15,14,04,14
150516,140415,LIMA,CAÑETE,ZUÑIGA,15,05,16,14,04,15
150502,140416,LIMA,CAÑETE,ASIA,15,05,02,14,04,16
150801,140501,LIMA,HUAURA,HUACHO,15,08,01,14,05,01
150802,140502,LIMA,HUAURA,AMBAR,15,08,02,14,05,02
150803,140504,LIMA,HUAURA,CALETA DE CARQUIN,15,08,03,14,05,04
150804,140505,LIMA,HUAURA,CHECRAS,15,08,04,14,05,05
150805,140506,LIMA,HUAURA,HUALMAY,15,08,05,14,05,06
150806,140507,LIMA,HUAURA,HUAURA,15,08,06,14,05,07
150807,140508,LIMA,HUAURA,LEONCIO PRADO,15,08,07,14,05,08
150808,140509,LIMA,HUAURA,PACCHO,15,08,08,14,05,09
150809,140511,LIMA,HUAURA,SANTA LEONOR,15,08,09,14,05,11
150810,140512,LIMA,HUAURA,SANTA MARIA,15,08,10,14,05,12
150811,140513,LIMA,HUAURA,SAYAN,15,08,11,14,05,13
150812,140516,LIMA,HUAURA,VEGUETA,15,08,12,14,05,16
150701,140601,LIMA,HUAROCHIRI,MATUCANA,15,07,01,14,06,01
150702,140602,LIMA,HUAROCHIRI,ANTIOQUIA,15,07,02,14,06,02
150703,140603,LIMA,HUAROCHIRI,CALLAHUANCA,15,07,03,14,06,03
150704,140604,LIMA,HUAROCHIRI,CARAMPOMA,15,07,04,14,06,04
150724,140605,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,15,07,24,14,06,05
150706,140606,LIMA,HUAROCHIRI,CUENCA,15,07,06,14,06,06
150705,140607,LIMA,HUAROCHIRI,CHICLA,15,07,05,14,06,07
150708,140608,LIMA,HUAROCHIRI,HUANZA,15,07,08,14,06,08
150709,140609,LIMA,HUAROCHIRI,HUAROCHIRI,15,07,09,14,06,09
150710,140610,LIMA,HUAROCHIRI,LAHUAYTAMBO,15,07,10,14,06,10
150711,140611,LIMA,HUAROCHIRI,LANGA,15,07,11,14,06,11
150713,140612,LIMA,HUAROCHIRI,MARIATANA,15,07,13,14,06,12
150714,140613,LIMA,HUAROCHIRI,RICARDO PALMA,15,07,14,14,06,13
150715,140614,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,15,07,15,14,06,14
150716,140615,LIMA,HUAROCHIRI,SAN ANTONIO,15,07,16,14,06,15
150717,140616,LIMA,HUAROCHIRI,SAN BARTOLOME,15,07,17,14,06,16
150718,140617,LIMA,HUAROCHIRI,SAN DAMIAN,15,07,18,14,06,17
150726,140618,LIMA,HUAROCHIRI,SANGALLAYA,15,07,26,14,06,18
150720,140619,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,15,07,20,14,06,19
150721,140620,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,15,07,21,14,06,20
150722,140621,LIMA,HUAROCHIRI,SAN MATEO,15,07,22,14,06,21
150723,140622,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,15,07,23,14,06,22
150725,140623,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,15,07,25,14,06,23
150727,140624,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,15,07,27,14,06,24
150728,140625,LIMA,HUAROCHIRI,SANTA EULALIA,15,07,28,14,06,25
150729,140626,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,15,07,29,14,06,26
150730,140627,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,15,07,30,14,06,27
150731,140628,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,15,07,31,14,06,28
150732,140629,LIMA,HUAROCHIRI,SURCO,15,07,32,14,06,29
150707,140630,LIMA,HUAROCHIRI,HUACHUPAMPA,15,07,07,14,06,30
150712,140631,LIMA,HUAROCHIRI,LARAOS,15,07,12,14,06,31
150719,140632,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,15,07,19,14,06,32
151001,140701,LIMA,YAUYOS,YAUYOS,15,10,01,14,07,01
151002,140702,LIMA,YAUYOS,ALIS,15,10,02,14,07,02
151003,140703,LIMA,YAUYOS,AYAUCA,15,10,03,14,07,03
151004,140704,LIMA,YAUYOS,AYAVIRI,15,10,04,14,07,04
151005,140705,LIMA,YAUYOS,AZANGARO,15,10,05,14,07,05
151006,140706,LIMA,YAUYOS,CACRA,15,10,06,14,07,06
151007,140707,LIMA,YAUYOS,CARANIA,15,10,07,14,07,07
151010,140708,LIMA,YAUYOS,COCHAS,15,10,10,14,07,08
151011,140709,LIMA,YAUYOS,COLONIA,15,10,11,14,07,09
151009,140710,LIMA,YAUYOS,CHOCOS,15,10,09,14,07,10
151013,140711,LIMA,YAUYOS,HUAMPARA,15,10,13,14,07,11
151014,140712,LIMA,YAUYOS,HUANCAYA,15,10,14,14,07,12
151015,140713,LIMA,YAUYOS,HUANGASCAR,15,10,15,14,07,13
151016,140714,LIMA,YAUYOS,HUANTAN,15,10,16,14,07,14
151017,140715,LIMA,YAUYOS,HUAÑEC,15,10,17,14,07,15
151018,140716,LIMA,YAUYOS,LARAOS,15,10,18,14,07,16
151019,140717,LIMA,YAUYOS,LINCHA,15,10,19,14,07,17
151021,140718,LIMA,YAUYOS,MIRAFLORES,15,10,21,14,07,18
151022,140719,LIMA,YAUYOS,OMAS,15,10,22,14,07,19
151024,140720,LIMA,YAUYOS,QUINCHES,15,10,24,14,07,20
151025,140721,LIMA,YAUYOS,QUINOCAY,15,10,25,14,07,21
151026,140722,LIMA,YAUYOS,SAN JOAQUIN,15,10,26,14,07,22
151027,140723,LIMA,YAUYOS,SAN PEDRO DE PILAS,15,10,27,14,07,23
151028,140724,LIMA,YAUYOS,TANTA,15,10,28,14,07,24
151029,140725,LIMA,YAUYOS,TAURIPAMPA,15,10,29,14,07,25
151031,140726,LIMA,YAUYOS,TUPE,15,10,31,14,07,26
151030,140727,LIMA,YAUYOS,TOMAS,15,10,30,14,07,27
151032,140728,LIMA,YAUYOS,VIÑAC,15,10,32,14,07,28
151033,140729,LIMA,YAUYOS,VITIS,15,10,33,14,07,29
151012,140730,LIMA,YAUYOS,HONGOS,15,10,12,14,07,30
151020,140731,LIMA,YAUYOS,MADEAN,15,10,20,14,07,31
151023,140732,LIMA,YAUYOS,PUTINZA,15,10,23,14,07,32
151008,140733,LIMA,YAUYOS,CATAHUASI,15,10,08,14,07,33
150601,140801,LIMA,HUARAL,HUARAL,15,06,01,14,08,01
150602,140802,LIMA,HUARAL,ATAVILLOS ALTO,15,06,02,14,08,02
150603,140803,LIMA,HUARAL,ATAVILLOS BAJO,15,06,03,14,08,03
150604,140804,LIMA,HUARAL,AUCALLAMA,15,06,04,14,08,04
150605,140805,LIMA,HUARAL,CHANCAY,15,06,05,14,08,05
150606,140806,LIMA,HUARAL,IHUARI,15,06,06,14,08,06
150607,140807,LIMA,HUARAL,LAMPIAN,15,06,07,14,08,07
150608,140808,LIMA,HUARAL,PACARAOS,15,06,08,14,08,08
150609,140809,LIMA,HUARAL,SAN MIGUEL DE ACOS,15,06,09,14,08,09
150612,140810,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,15,06,12,14,08,10
150610,140811,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,15,06,10,14,08,11
150611,140812,LIMA,HUARAL,SUMBILCA,15,06,11,14,08,12
150201,140901,LIMA,BARRANCA,BARRANCA,15,02,01,14,09,01
150202,140902,LIMA,BARRANCA,PARAMONGA,15,02,02,14,09,02
150203,140903,LIMA,BARRANCA,PATIVILCA,15,02,03,14,09,03
150204,140904,LIMA,BARRANCA,SUPE,15,02,04,14,09,04
150205,140905,LIMA,BARRANCA,SUPE PUERTO,15,02,05,14,09,05
150901,141001,LIMA,OYON,OYON,15,09,01,14,10,01
150905,141002,LIMA,OYON,NAVAN,15,09,05,14,10,02
150903,141003,LIMA,OYON,CAUJUL,15,09,03,14,10,03
150902,141004,LIMA,OYON,ANDAJES,15,09,02,14,10,04
150906,141005,LIMA,OYON,PACHANGARA,15,09,06,14,10,05
150904,141006,LIMA,OYON,COCHAMARCA,15,09,04,14,10,06
160101,150101,LORETO,MAYNAS,IQUITOS,16,01,01,15,01,01
160102,150102,LORETO,MAYNAS,ALTO NANAY,16,01,02,15,01,02
160103,150103,LORETO,MAYNAS,FERNANDO LORES,16,01,03,15,01,03
160105,150104,LORETO,MAYNAS,LAS AMAZONAS,16,01,05,15,01,04
160106,150105,LORETO,MAYNAS,MAZAN,16,01,06,15,01,05
160107,150106,LORETO,MAYNAS,NAPO,16,01,07,15,01,06
160109,150107,LORETO,MAYNAS,PUTUMAYO,16,01,09,15,01,07
160110,150108,LORETO,MAYNAS,TORRES CAUSANA,16,01,10,15,01,08
160104,150110,LORETO,MAYNAS,INDIANA,16,01,04,15,01,10
160108,150111,LORETO,MAYNAS,PUNCHANA,16,01,08,15,01,11
160112,150112,LORETO,MAYNAS,BELEN,16,01,12,15,01,12
160113,150113,LORETO,MAYNAS,SAN JUAN BAUTISTA,16,01,13,15,01,13
160114,150114,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,16,01,14,15,01,14
